plot_id	segment_id	perimeter_cm	dbh_mm	height_m	name_nl	status_tree	coppice_individual	intact_tree	tree_id	date_assessment
164793	1	76	253	16.7	Zwarte els	levend	Individuele boom	Intacte boom	15	16553
164793	2	193	643	41	Populier	levend	Individuele boom	Intacte boom	2	16553
164793	2	30	96	9.4	Hazelaar	levend	Hakhoutstoof	Intacte boom	3	16553
164793	2	65	216	16.2	Zwarte els	levend	Individuele boom	Intacte boom	4	16553
164793	2	220	733	40	Populier	levend	Individuele boom	Intacte boom	5	16553
164793	2	152	506	41	Populier	levend	Individuele boom	Intacte boom	6	16553
164793	2	40	133	13.8	Inlandse eik	levend	Individuele boom	Intacte boom	7	16553
164793	2	51	170	16	Gewone es	levend	Individuele boom	Intacte boom	8	16553
164793	2	94	313	24.8	Gewone es	levend	Individuele boom	Intacte boom	9	16553
164793	2	211	703	40.6	Populier	levend	Individuele boom	Intacte boom	10	16553
164793	2	71	236	NA	Gewone esdoorn	levend	Individuele boom	Intacte boom	11	16553
164793	2	151	503	38.6	Populier	levend	Individuele boom	Intacte boom	12	16553
164793	2	61	203	21.9	Gewone es	levend	Individuele boom	Intacte boom	13	16553
164793	2	189	630	41.5	Populier	levend	Individuele boom	Intacte boom	14	16553
164793	2	55	183	14.9	Haagbeuk	levend	Individuele boom	Intacte boom	16	16553
164793	2	44	141	11.4	Hazelaar	levend	Hakhoutstoof	Intacte boom	17	16553
164793	2	300	1000	38.5	Populier	levend	Individuele boom	Intacte boom	18	16553
164793	2	299	996	40.3	Populier	levend	Individuele boom	Intacte boom	19	16553
164793	2	292	973	40	Populier	levend	Individuele boom	Intacte boom	20	16553
164793	2	95	316	24.1	Gewone es	levend	Individuele boom	Intacte boom	21	16553
165913	1	31	103	9.4	Gewone es	levend	Individuele boom	Intacte boom	1	16932
165913	1	63	210	11.8	Gewone es	levend	Individuele boom	Intacte boom	2	16932
165913	1	22	73	5.9	Gewone vlier	levend	Individuele boom	Intacte boom	3	16932
165913	1	23	72	9.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	4	16932
165913	1	28	89	8.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	5	16932
165913	1	117	373	10.6	Wilg species	levend	Hakhoutstoof	Intacte boom	6	16932
165913	1	23	72	6.3	Hazelaar	levend	Hakhoutstoof	Intacte boom	7	16932
165913	1	24	76	5.8	Gewone vlier	levend	Hakhoutstoof	Intacte boom	8	16932
165913	1	24	76	6.2	Gewone vlier	levend	Hakhoutstoof	Intacte boom	9	16932
165913	1	182	606	28.1	Populier	levend	Individuele boom	Niet intacte boom	10	16932
165913	1	141	470	22.4	Populier	levend	Individuele boom	Intacte boom	11	16932
165913	1	41	136	9.9	Zwarte els	levend	Individuele boom	Intacte boom	12	16932
165913	1	47	156	11.4	Zwarte els	levend	Individuele boom	Intacte boom	13	16932
165913	1	26	86	8.1	Zwarte els	levend	Individuele boom	Intacte boom	14	16932
165913	1	27	90	8.5	Zwarte els	levend	Individuele boom	Intacte boom	15	16932
165913	1	39	130	10.1	Zwarte els	levend	Individuele boom	Intacte boom	16	16932
165913	1	37	123	9	Zwarte els	levend	Individuele boom	Intacte boom	17	16932
165913	1	30	100	9.5	Zwarte els	levend	Individuele boom	Intacte boom	18	16932
165913	1	39	130	11	Zwarte els	levend	Individuele boom	Intacte boom	19	16932
165913	1	22	73	7.9	Zwarte els	levend	Individuele boom	Intacte boom	20	16932
165913	1	34	113	8	Zwarte els	levend	Individuele boom	Intacte boom	21	16932
165913	1	56	178	14.3	Wilg species	levend	Hakhoutstoof	Intacte boom	22	16932
165913	1	83	276	15.7	Wilg species	levend	Individuele boom	Intacte boom	23	16932
188022	1	35	111	12.5	Berk	levend	Individuele boom	Intacte boom	1	16588
188022	1	48	153	16	Berk	levend	Individuele boom	Intacte boom	2	16588
188022	1	34	108	8.3	Inlandse eik	dood	Individuele boom	Niet intacte boom	3	16588
188022	1	59	188	15.6	Zwarte els	levend	Individuele boom	Intacte boom	4	16588
188022	1	24	76	5.1	Wilde lijsterbes	levend	Individuele boom	Intacte boom	5	16588
188022	1	39	124	12.7	Berk	levend	Individuele boom	Intacte boom	6	16588
188022	1	38	121	12	Zwarte els	levend	Individuele boom	Intacte boom	7	16588
188022	1	59	188	13.5	Zwarte els	levend	Individuele boom	Intacte boom	8	16588
188022	1	50	159	3.3	Berk	dood	Individuele boom	Niet intacte boom	9	16588
188022	1	25	80	8	Wilde lijsterbes	levend	Individuele boom	Intacte boom	10	16588
188022	1	48	153	15.4	Zwarte els	levend	Individuele boom	Intacte boom	11	16588
188022	1	67	212	16	Zwarte els	levend	Hakhoutstoof	Intacte boom	12	16588
188022	1	73	232	16.3	Zwarte els	levend	Individuele boom	Intacte boom	13	16588
188022	1	44	140	12.3	Zwarte els	levend	Individuele boom	Intacte boom	14	16588
188022	1	41	131	14.5	Zwarte els	levend	Individuele boom	Intacte boom	15	16588
188022	1	44	140	13.3	Berk	levend	Hakhoutstoof	Intacte boom	16	16588
188022	1	35	111	11.3	Inlandse eik	levend	Individuele boom	Intacte boom	17	16588
188022	1	30	95	11	Wilde lijsterbes	levend	Individuele boom	Intacte boom	18	16588
188022	1	92	293	5.4	Inlandse eik	dood	Individuele boom	Niet intacte boom	19	16588
188022	1	27	86	10	Wilde lijsterbes	levend	Individuele boom	Intacte boom	20	16588
188022	1	32	102	7.8	Zwarte els	levend	Individuele boom	Intacte boom	21	16588
188022	1	71	226	8.3	Berk	dood	Individuele boom	Niet intacte boom	22	16588
188022	1	43	137	13.2	Berk	levend	Individuele boom	Intacte boom	23	16588
188022	1	37	118	13	Berk	levend	Individuele boom	Intacte boom	24	16588
188022	1	33	105	10.2	Wilde lijsterbes	levend	Individuele boom	Intacte boom	25	16588
188022	1	73	232	15.6	Berk	levend	Individuele boom	Intacte boom	26	16588
188022	1	138	439	19	Inlandse eik	levend	Individuele boom	Intacte boom	27	16588
188022	1	42	134	12	Berk	levend	Individuele boom	Intacte boom	28	16588
188022	1	50	160	14.2	Zwarte els	levend	Hakhoutstoof	Intacte boom	29	16588
188022	1	29	92	9.5	Inlandse eik	levend	Individuele boom	Intacte boom	30	16588
188022	1	49	156	15	Zwarte els	levend	Individuele boom	Intacte boom	31	16588
188022	1	39	124	15.8	Zwarte els	levend	Individuele boom	Intacte boom	32	16588
188022	1	63	201	17	Zwarte els	levend	Individuele boom	Intacte boom	33	16588
188022	1	85	271	18.3	Zwarte els	levend	Individuele boom	Intacte boom	34	16588
188022	1	25	80	9	Berk	levend	Individuele boom	Intacte boom	35	16588
188022	1	93	296	18.2	Zwarte els	levend	Individuele boom	Intacte boom	36	16588
188022	1	28	89	8	Amerikaanse vogelkers	levend	Individuele boom	Intacte boom	37	16588
188022	1	60	191	16.6	Zwarte els	levend	Individuele boom	Intacte boom	38	16588
188022	1	28	89	8.4	Amerikaanse vogelkers	levend	Individuele boom	Intacte boom	39	16588
188022	1	78	248	17.8	Zwarte els	levend	Individuele boom	Intacte boom	40	16588
188022	1	28	89	3.9	Berk	dood	Individuele boom	Niet intacte boom	41	16588
196022	1	58	185	19.8	Berk	levend	Individuele boom	Intacte boom	1	17983
196022	1	26	83	NA	Zwarte els	levend	Individuele boom	Intacte boom	2	17983
196022	1	47	150	20.1	Berk	levend	Individuele boom	Intacte boom	3	17983
196022	1	53	169	18	Zwarte els	levend	Individuele boom	Intacte boom	4	17983
196022	1	61	194	21.5	Berk	levend	Individuele boom	Intacte boom	5	17983
196022	1	43	137	18.1	Zwarte els	levend	Individuele boom	Intacte boom	6	17983
196022	1	35	111	16.7	Berk	levend	Individuele boom	Intacte boom	7	17983
196022	1	63	201	19.7	Zwarte els	levend	Individuele boom	Intacte boom	8	17983
196022	1	64	204	19.8	Berk	levend	Individuele boom	Intacte boom	9	17983
196022	1	98	312	22	Berk	levend	Individuele boom	Intacte boom	10	17983
196022	1	42	134	12.2	Berk	levend	Individuele boom	Intacte boom	11	17983
196022	1	125	398	21	Zwarte els	levend	Individuele boom	Intacte boom	12	17983
196022	1	28	89	10.1	Zwarte els	dood	Individuele boom	Intacte boom	13	17983
196022	1	30	95	12	Zwarte els	levend	Individuele boom	Intacte boom	14	17983
196022	1	77	245	20.5	Berk	levend	Individuele boom	Intacte boom	15	17983
196022	1	84	267	17.9	Zwarte els	levend	Individuele boom	Intacte boom	16	17983
196022	1	22	70	7.4	Zwarte els	levend	Individuele boom	Intacte boom	17	17983
196022	1	151	481	24.9	Inlandse eik	levend	Individuele boom	Intacte boom	18	17983
196022	1	62	197	19.9	Berk	levend	Individuele boom	Intacte boom	19	17983
196022	1	128	407	22.7	Inlandse eik	levend	Individuele boom	Intacte boom	20	17983
196022	1	48	153	17.1	Berk	levend	Individuele boom	Intacte boom	21	17983
196022	1	103	328	20.4	Inlandse eik	levend	Individuele boom	Intacte boom	22	17983
198137	1	190	633	29.2	Wilg species	levend	Individuele boom	Intacte boom	1	16567
198137	1	62	206	15	Zwarte els	levend	Individuele boom	Intacte boom	2	16567
198137	1	35	116	NA	Gewone es	levend	Individuele boom	Intacte boom	3	16567
198137	1	38	121	14.6	Zwarte els	levend	Hakhoutstoof	Intacte boom	4	16567
198137	1	37	119	8.8	Zwarte els	levend	Hakhoutstoof	Intacte boom	5	16567
198137	1	46	146	14.1	Zwarte els	levend	Hakhoutstoof	Intacte boom	6	16567
198137	1	22	73	7.7	Zwarte els	levend	Individuele boom	Intacte boom	7	16567
198137	1	42	133	15.2	Gewone es	levend	Hakhoutstoof	Intacte boom	8	16567
198137	1	157	523	9.6	Wilg species	dood	Individuele boom	Niet intacte boom	9	16567
198137	1	221	736	32.3	Populier	levend	Individuele boom	Intacte boom	10	16567
198137	1	131	416	21.5	Zwarte els	levend	Hakhoutstoof	Intacte boom	11	16567
198137	1	74	246	15.4	Zwarte els	levend	Individuele boom	Intacte boom	12	16567
198137	1	85	283	18.7	Zwarte els	levend	Individuele boom	Intacte boom	13	16567
198137	1	43	143	5	Zwarte els	levend	Individuele boom	Niet intacte boom	14	16567
198137	1	54	180	12.9	Zwarte els	levend	Individuele boom	Intacte boom	15	16567
198137	1	72	230	17.9	Zwarte els	levend	Hakhoutstoof	Intacte boom	16	16567
198137	1	154	513	12.9	Wilg species	levend	Individuele boom	Niet intacte boom	17	16567
198137	1	181	603	32.7	Populier	levend	Individuele boom	Intacte boom	18	16567
198137	1	70	223	18.5	Zwarte els	levend	Hakhoutstoof	Intacte boom	19	16567
198137	1	46	153	13	Zwarte els	levend	Individuele boom	Intacte boom	20	16567
198137	1	76	243	22.8	Zwarte els	levend	Hakhoutstoof	Intacte boom	21	16567
198137	1	159	530	23.6	Zwarte els	levend	Individuele boom	Intacte boom	22	16567
198137	1	135	450	22.4	Zwarte els	levend	Individuele boom	Intacte boom	23	16567
198137	1	43	143	16.3	Zwarte els	levend	Individuele boom	Intacte boom	24	16567
198137	1	55	183	18.1	Zwarte els	levend	Individuele boom	Intacte boom	25	16567
201689	1	58	193	18.9	Zwarte els	levend	Individuele boom	Intacte boom	1	16820
201689	1	138	460	39.8	Populier	levend	Individuele boom	Intacte boom	2	16820
201689	1	145	483	43.5	Populier	levend	Individuele boom	Intacte boom	3	16820
201689	1	160	533	42.2	Populier	levend	Individuele boom	Intacte boom	4	16820
201689	1	141	470	42.9	Populier	levend	Individuele boom	Intacte boom	5	16820
201689	1	183	610	48.9	Populier	levend	Individuele boom	Intacte boom	6	16820
201689	1	215	716	41.4	Populier	levend	Individuele boom	Intacte boom	7	16820
201689	1	41	130	11.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	8	16820
201689	1	46	153	13.8	Gewone esdoorn	levend	Individuele boom	Intacte boom	9	16820
201689	1	67	215	17.9	Gewone esdoorn	levend	Hakhoutstoof	Intacte boom	10	16820
201689	1	36	114	15.8	Gewone esdoorn	levend	Hakhoutstoof	Intacte boom	11	16820
201689	1	195	650	43.2	Populier	levend	Individuele boom	Intacte boom	12	16820
201689	1	205	683	42.5	Populier	levend	Individuele boom	Intacte boom	13	16820
201689	1	181	603	36.8	Populier	levend	Individuele boom	Intacte boom	14	16820
201689	1	36	116	10.9	Hazelaar	levend	Hakhoutstoof	Intacte boom	15	16820
201689	1	162	540	NA	Populier	levend	Individuele boom	Intacte boom	16	16820
201689	1	179	596	NA	Populier	levend	Individuele boom	Intacte boom	17	16820
201689	1	228	760	NA	Populier	levend	Individuele boom	Intacte boom	18	16820
201689	1	280	933	NA	Populier	levend	Individuele boom	Intacte boom	19	16820
201689	1	156	520	NA	Populier	levend	Individuele boom	Intacte boom	20	16820
201689	1	158	526	NA	Populier	levend	Individuele boom	Intacte boom	21	16820
211193	1	32	101	7.3	Wilg species	levend	Hakhoutstoof	Intacte boom	1	16573
211193	1	31	100	7.3	Wilg species	levend	Hakhoutstoof	Intacte boom	2	16573
211193	1	78	247	20.5	Zwarte els	levend	Hakhoutstoof	Intacte boom	3	16573
211193	1	26	86	8.9	Witte els (grauwe)	levend	Individuele boom	Intacte boom	4	16573
211193	1	41	136	9.8	Witte els (grauwe)	levend	Individuele boom	Intacte boom	5	16573
211193	1	57	190	15	Witte els (grauwe)	levend	Individuele boom	Intacte boom	6	16573
211193	1	138	460	26.5	Inlandse eik	levend	Individuele boom	Intacte boom	7	16573
211193	1	83	276	15.1	Zwarte els	levend	Individuele boom	Intacte boom	8	16573
211193	1	61	203	12.3	Zwarte els	levend	Individuele boom	Intacte boom	9	16573
211193	1	165	550	31.4	Populier	levend	Individuele boom	Intacte boom	10	16573
211193	1	169	563	32.2	Inlandse eik	levend	Individuele boom	Intacte boom	11	16573
211193	1	256	853	39.2	Populier	levend	Individuele boom	Intacte boom	12	16573
211193	1	232	773	39.1	Populier	levend	Individuele boom	Intacte boom	13	16573
211193	1	163	543	26.2	Inlandse eik	levend	Individuele boom	Intacte boom	14	16573
211193	1	125	416	24.1	Witte els (grauwe)	levend	Individuele boom	Intacte boom	15	16573
211193	1	28	90	7.6	Wilde lijsterbes	levend	Hakhoutstoof	Intacte boom	16	16573
211193	1	74	246	5.5	Zwarte els	levend	Individuele boom	Niet intacte boom	17	16573
213138	1	30	95	7.5	Berk	levend	Hakhoutstoof	Intacte boom	1	17995
213138	1	50	161	9.9	Zwarte els	levend	Hakhoutstoof	Intacte boom	2	17995
213138	1	26	83	7.3	Berk	levend	Individuele boom	Intacte boom	3	17995
213138	1	41	132	13.7	Zwarte els	levend	Hakhoutstoof	Intacte boom	4	17995
213138	1	58	185	5.2	Zwarte els	dood	Hakhoutstoof	Niet intacte boom	5	17995
213138	1	33	105	6.4	Zwarte els	levend	Individuele boom	Intacte boom	6	17995
213138	1	48	153	9.4	Zwarte els	levend	Hakhoutstoof	Intacte boom	7	17995
213138	1	44	141	7.5	Inlandse eik	levend	Hakhoutstoof	Intacte boom	8	17995
213138	1	59	187	7.8	Zwarte els	levend	Hakhoutstoof	Intacte boom	9	17995
213138	1	47	150	7.4	Zwarte els	levend	Individuele boom	Intacte boom	10	17995
213138	1	47	150	8.8	Zwarte els	levend	Hakhoutstoof	Intacte boom	11	17995
213138	1	47	151	9	Zwarte els	levend	Hakhoutstoof	Intacte boom	12	17995
213138	1	31	99	6.4	Zwarte els	dood	Hakhoutstoof	Intacte boom	13	17995
213138	1	28	89	NA	Zwarte els	levend	Individuele boom	Intacte boom	14	17995
213138	1	27	86	8.5	Wilg species	levend	Hakhoutstoof	Intacte boom	15	17995
213138	1	47	150	12.3	Zwarte els	levend	Hakhoutstoof	Intacte boom	16	17995
213138	1	22	70	8.5	Wilg species	levend	Individuele boom	Intacte boom	17	17995
213138	1	38	121	8.5	Wilg species	levend	Individuele boom	Intacte boom	18	17995
213138	1	52	165	12	Zwarte els	levend	Hakhoutstoof	Intacte boom	19	17995
213138	1	48	153	12.4	Zwarte els	levend	Individuele boom	Intacte boom	20	17995
213138	1	30	95	2.6	Zwarte els	levend	Individuele boom	Intacte boom	21	17995
213138	1	69	220	11.6	Zwarte els	levend	Individuele boom	Intacte boom	22	17995
213138	1	52	167	NA	Zwarte els	levend	Hakhoutstoof	Intacte boom	23	17995
213138	1	26	83	NA	Berk	levend	Individuele boom	Intacte boom	24	17995
213138	1	28	89	6.3	Berk	levend	Individuele boom	Intacte boom	25	17995
213138	1	43	138	9.2	Zwarte els	levend	Hakhoutstoof	Intacte boom	26	17995
213138	1	63	201	13.1	Zwarte els	levend	Individuele boom	Intacte boom	27	17995
213138	1	71	226	12.9	Zwarte els	levend	Individuele boom	Intacte boom	28	17995
213138	1	83	264	17.1	Inlandse eik	levend	Individuele boom	Intacte boom	29	17995
213138	1	49	156	11.8	Inlandse eik	levend	Individuele boom	Intacte boom	30	17995
213138	1	63	201	16	Zwarte els	levend	Individuele boom	Intacte boom	31	17995
213138	1	27	86	8.8	Zwarte els	levend	Individuele boom	Intacte boom	32	17995
213138	1	53	169	9.2	Zwarte els	levend	Individuele boom	Intacte boom	33	17995
213138	1	46	146	12.6	Zwarte els	levend	Hakhoutstoof	Intacte boom	34	17995
213138	1	24	76	4	Zwarte els	levend	Individuele boom	Intacte boom	35	17995
213138	1	63	201	13.7	Zwarte els	levend	Individuele boom	Intacte boom	36	17995
213138	1	57	182	13.7	Zwarte els	levend	Hakhoutstoof	Intacte boom	37	17995
213138	1	35	111	8.8	Berk	levend	Individuele boom	Intacte boom	38	17995
213138	1	30	96	5.7	Berk	levend	Hakhoutstoof	Intacte boom	39	17995
219694	1	43	137	10.2	Inlandse eik	levend	Individuele boom	Intacte boom	1	17666
219694	1	28	89	7	Wilg species	levend	Individuele boom	Intacte boom	2	17666
219694	1	62	197	13.2	Berk	levend	Individuele boom	Intacte boom	3	17666
219694	1	40	127	11.8	Berk	levend	Individuele boom	Intacte boom	4	17666
219694	1	23	73	8.6	Berk	levend	Individuele boom	Intacte boom	5	17666
219694	1	44	140	11.7	Berk	levend	Individuele boom	Intacte boom	6	17666
219694	1	25	80	7	Wilg species	levend	Individuele boom	Intacte boom	7	17666
219694	1	25	80	3	Berk	dood	Individuele boom	Intacte boom	8	17666
219694	1	78	248	15	Berk	levend	Individuele boom	Intacte boom	9	17666
219694	1	22	70	7.4	Wilg species	levend	Individuele boom	Intacte boom	10	17666
219694	1	45	143	12	Berk	levend	Individuele boom	Intacte boom	11	17666
219694	1	25	80	8	Berk	levend	Individuele boom	Intacte boom	12	17666
219694	1	36	115	9	Berk	levend	Individuele boom	Intacte boom	13	17666
219694	1	24	76	6.8	Wilg species	levend	Individuele boom	Intacte boom	14	17666
219694	1	52	166	12	Berk	levend	Individuele boom	Intacte boom	15	17666
219694	1	35	111	5	Wilg species	levend	Hakhoutstoof	Intacte boom	16	17666
219694	1	29	93	5.7	Wilg species	levend	Hakhoutstoof	Intacte boom	17	17666
219694	1	65	207	12	Berk	levend	Individuele boom	Intacte boom	18	17666
219694	1	31	99	8.7	Berk	levend	Hakhoutstoof	Intacte boom	19	17666
219694	1	54	172	8	Berk	dood	Individuele boom	Intacte boom	20	17666
219694	1	25	80	5	Berk	levend	Individuele boom	Intacte boom	21	17666
219694	1	60	191	10	Berk	dood	Individuele boom	Intacte boom	22	17666
219694	1	66	210	15.7	Berk	levend	Individuele boom	Intacte boom	23	17666
219694	1	40	127	11.3	Berk	levend	Individuele boom	Intacte boom	24	17666
219694	1	29	92	6.8	Inlandse eik	levend	Individuele boom	Intacte boom	25	17666
219694	1	22	70	3	Berk	dood	Individuele boom	Intacte boom	26	17666
219694	1	45	143	12.8	Berk	levend	Individuele boom	Intacte boom	27	17666
219694	1	28	89	6	Berk	levend	Individuele boom	Intacte boom	28	17666
219694	1	70	223	16.2	Berk	levend	Individuele boom	Intacte boom	29	17666
219694	1	60	191	14.4	Berk	levend	Individuele boom	Intacte boom	30	17666
230930	1	67	213	19	Berk	levend	Individuele boom	Intacte boom	1	16608
230930	1	39	125	16.6	Berk	levend	Hakhoutstoof	Intacte boom	2	16608
230930	1	35	111	14	Berk	levend	Individuele boom	Intacte boom	3	16608
230930	1	78	248	20.4	Berk	levend	Individuele boom	Intacte boom	4	16608
230930	1	25	80	10	Berk	levend	Individuele boom	Intacte boom	5	16608
230930	1	60	191	17.5	Berk	levend	Individuele boom	Intacte boom	6	16608
230930	1	50	159	17.5	Berk	levend	Individuele boom	Intacte boom	7	16608
230930	1	60	191	17.2	Berk	levend	Individuele boom	Intacte boom	8	16608
230930	1	36	115	13.3	Berk	levend	Individuele boom	Intacte boom	9	16608
230930	1	53	169	15.6	Berk	levend	Individuele boom	Intacte boom	10	16608
230930	1	48	153	17.4	Berk	levend	Individuele boom	Intacte boom	11	16608
230930	1	37	118	11.5	Berk	levend	Individuele boom	Intacte boom	12	16608
230930	1	47	149	15	Berk	levend	Hakhoutstoof	Intacte boom	13	16608
230930	1	104	331	18	Berk	levend	Individuele boom	Intacte boom	14	16608
230930	1	55	175	19.6	Berk	levend	Individuele boom	Intacte boom	15	16608
230930	1	40	127	16	Berk	levend	Individuele boom	Intacte boom	16	16608
230930	1	56	178	18	Berk	levend	Individuele boom	Intacte boom	17	16608
230930	1	48	153	15.3	Berk	levend	Individuele boom	Intacte boom	18	16608
230930	1	77	245	18.7	Berk	levend	Individuele boom	Intacte boom	19	16608
230930	1	76	242	20.8	Berk	levend	Individuele boom	Intacte boom	20	16608
230930	1	31	99	9.2	Sporkehout	levend	Hakhoutstoof	Intacte boom	21	16608
230930	1	48	153	17	Berk	levend	Individuele boom	Intacte boom	22	16608
230930	1	92	293	18.2	Berk	levend	Individuele boom	Intacte boom	23	16608
230930	1	50	160	16.5	Berk	levend	Hakhoutstoof	Intacte boom	24	16608
230930	1	61	194	20.3	Berk	levend	Individuele boom	Intacte boom	25	16608
234297	1	31	103	7.9	Meidoorn species	levend	Individuele boom	Intacte boom	1	16561
234297	1	52	173	13.9	Wilg species	levend	Individuele boom	Intacte boom	2	16561
234297	1	48	160	12.9	Zwarte els	levend	Individuele boom	Intacte boom	3	16561
234297	1	39	130	8.6	Zwarte els	levend	Individuele boom	Intacte boom	4	16561
234297	1	36	120	7.8	Zwarte els	dood	Individuele boom	Intacte boom	5	16561
234297	1	198	660	44	Populier	levend	Individuele boom	Intacte boom	6	16561
234297	1	58	193	14.8	Wilg species	levend	Individuele boom	Intacte boom	7	16561
234297	1	28	93	4.8	Gewone vlier	levend	Individuele boom	Intacte boom	8	16561
234297	1	204	680	42.7	Populier	levend	Individuele boom	Intacte boom	9	16561
234297	1	141	470	36.9	Populier	levend	Individuele boom	Intacte boom	10	16561
234297	1	39	124	16	Zwarte els	levend	Hakhoutstoof	Intacte boom	11	16561
234297	1	71	236	19.7	Zwarte els	levend	Individuele boom	Intacte boom	12	16561
234297	1	130	433	37.6	Populier	levend	Individuele boom	Intacte boom	13	16561
234297	1	165	550	41.1	Populier	levend	Individuele boom	Intacte boom	14	16561
234297	1	58	193	13.6	Inlandse eik	levend	Individuele boom	Intacte boom	15	16561
234297	1	24	80	6	Zwarte els	levend	Individuele boom	Intacte boom	16	16561
234297	1	180	600	41.6	Populier	levend	Individuele boom	Intacte boom	17	16561
234297	1	177	590	41.2	Populier	levend	Individuele boom	Intacte boom	18	16561
234297	1	196	653	42.5	Populier	levend	Individuele boom	Intacte boom	19	16561
234297	1	63	210	14.2	Zwarte els	levend	Individuele boom	Intacte boom	20	16561
234297	1	33	110	7.6	Zwarte els	levend	Individuele boom	Intacte boom	21	16561
234297	1	237	790	42	Populier	levend	Individuele boom	Intacte boom	22	16561
234297	1	28	93	6.6	Gewone vlier	levend	Individuele boom	Intacte boom	23	16561
234297	1	73	243	3.1	Wilg species	dood	Individuele boom	Niet intacte boom	24	16561
234297	1	121	403	4.1	Wilg species	dood	Individuele boom	Niet intacte boom	25	16561
234297	1	339	1130	38.7	Populier	levend	Individuele boom	Intacte boom	26	16561
234297	1	55	183	12.8	Gewone es	levend	Individuele boom	Intacte boom	27	16561
234297	1	36	120	7.3	Meidoorn species	levend	Individuele boom	Intacte boom	28	16561
237970	1	99	315	14.9	Inlandse eik	levend	Individuele boom	Intacte boom	1	17995
237970	1	30	96	11.9	Zwarte els	levend	Hakhoutstoof	Intacte boom	2	17995
237970	1	27	87	7	Sporkehout	dood	Hakhoutstoof	Intacte boom	3	17995
237970	1	35	110	12.8	Zwarte els	levend	Hakhoutstoof	Intacte boom	4	17995
237970	1	29	92	10	Zwarte els	levend	Individuele boom	Intacte boom	5	17995
237970	1	67	213	15.7	Inlandse eik	levend	Individuele boom	Intacte boom	6	17995
237970	1	48	153	12.4	Berk	levend	Individuele boom	Intacte boom	7	17995
237970	1	22	70	10.7	Zwarte els	levend	Hakhoutstoof	Intacte boom	8	17995
237970	1	35	111	13.5	Inlandse eik	levend	Individuele boom	Intacte boom	9	17995
237970	1	45	143	16	Berk	levend	Individuele boom	Intacte boom	10	17995
237970	1	30	95	7.6	Inlandse eik	levend	Individuele boom	Intacte boom	11	17995
237970	1	35	111	9.5	Zwarte els	levend	Individuele boom	Intacte boom	12	17995
237970	1	25	80	NA	Sporkehout	levend	Individuele boom	Intacte boom	13	17995
237970	1	38	121	15.2	Berk	levend	Individuele boom	Intacte boom	14	17995
237970	1	33	105	13.5	Berk	levend	Individuele boom	Intacte boom	15	17995
237970	1	50	159	14.9	Berk	levend	Hakhoutstoof	Intacte boom	16	17995
237970	1	101	321	16.2	Inlandse eik	levend	Individuele boom	Intacte boom	17	17995
237970	1	52	167	11.6	Zwarte els	levend	Hakhoutstoof	Intacte boom	18	17995
237970	1	32	102	11.3	Inlandse eik	levend	Individuele boom	Intacte boom	19	17995
253593	1	256	853	29	Beuk	levend	Individuele boom	Niet intacte boom	1	17269
253593	1	145	483	27.5	Inlandse eik	levend	Individuele boom	Niet intacte boom	2	17269
253593	1	173	576	27.8	Inlandse eik	levend	Individuele boom	Intacte boom	3	17269
253593	1	42	140	8.7	Zwarte els	levend	Individuele boom	Intacte boom	4	17269
253593	1	31	97	7.9	Zwarte els	levend	Hakhoutstoof	Intacte boom	5	17269
253593	1	38	126	14.9	Gewone esdoorn	levend	Individuele boom	Intacte boom	6	17269
253593	1	176	586	25.3	Inlandse eik	levend	Individuele boom	Niet intacte boom	7	17269
253593	1	156	520	28.7	Inlandse eik	levend	Individuele boom	Intacte boom	8	17269
253593	1	23	76	10.4	Zwarte els	levend	Individuele boom	Intacte boom	9	17269
253593	1	173	576	26.4	Inlandse eik	levend	Individuele boom	Intacte boom	10	17269
253593	1	133	443	24.5	Inlandse eik	levend	Individuele boom	Niet intacte boom	11	17269
253593	1	234	780	29	Inlandse eik	levend	Individuele boom	Niet intacte boom	12	17269
253593	1	34	113	11.4	Gewone esdoorn	levend	Individuele boom	Intacte boom	13	17269
253593	1	62	198	15.2	Berk	levend	Hakhoutstoof	Intacte boom	14	17269
253593	1	26	86	7.3	Wilg species	levend	Individuele boom	Intacte boom	15	17269
253593	1	24	80	9.4	Gewone es	dood	Individuele boom	Niet intacte boom	16	17269
253593	1	27	90	12	Gewone es	dood	Individuele boom	Intacte boom	17	17269
253593	1	34	113	10.1	Zwarte els	levend	Individuele boom	Intacte boom	18	17269
253593	1	130	433	17.8	Beuk	levend	Individuele boom	Niet intacte boom	19	17269
257081	1	29	96	13.1	Olm	levend	Individuele boom	Intacte boom	1	16553
257081	1	38	126	14.1	Zwarte els	levend	Individuele boom	Intacte boom	2	16553
257081	1	30	95	16	Gewone es	levend	Hakhoutstoof	Intacte boom	3	16553
257081	1	33	104	15.6	Olm	levend	Hakhoutstoof	Intacte boom	4	16553
257081	1	55	183	16.7	Zwarte els	levend	Individuele boom	Intacte boom	5	16553
257081	1	27	87	14.1	Gewone es	levend	Hakhoutstoof	Intacte boom	6	16553
257081	1	41	136	13.9	Olm	levend	Individuele boom	Intacte boom	7	16553
