plot_id	periode	habitattype	msa_area_ha
254074	1	91E0_vo	1.1844
254074	2	9120	2.9621
254074	2	91E0_vm	16.5851
254074	2	91E0_vo	1.1844
254093	1	9190	0.7038
254093	2	9190	0.7038
254103	1	9120	6.3275
254103	1	9190	1.08
254103	1	91E0_vm	1.8152
254103	1	91E0_vo	0.4538
254103	2	9120	6.3275
254103	2	9190	1.08
254103	2	91E0_vm	1.8152
254103	2	91E0_vo	0.4538
254110	1	9120	5.0762
254110	1	9160	0.1496
254110	1	9190	4.0021
254110	1	91E0	0.2378
254110	1	91E0_vm	21.9082
254110	1	91E0_vo	3.2372
254110	2	9120	5.0762
254110	2	9160	0.1496
254110	2	9190	4.0021
254110	2	91E0	0.2378
254110	2	91E0_vm	21.9082
254110	2	91E0_vo	3.2372
254125	1	9120	5.0762
254125	1	9160	0.1496
254125	1	9190	4.0021
254125	1	91E0	0.2378
254125	1	91E0_vm	21.9082
254125	1	91E0_vo	3.2372
254125	2	9120	5.0762
254125	2	9160	0.1496
254125	2	9190	4.0021
254125	2	91E0	0.2378
254125	2	91E0_vm	21.9082
254125	2	91E0_vo	3.2372
254129	1	91E0_vm	0.0205
254129	2	91E0_vm	0.0205
255017	1	91E0_vm	1.6181
255017	2	91E0_vm	1.6181
255017	3	91E0_vm	1.6181
255063	1	9120	15.5757
255063	1	9160	1.7508
255063	2	9120	15.5757
255063	2	9160	1.7508
255063	3	9120	15.5757
255063	3	9160	1.7508
255068	1	9120	7.702
255068	1	91E0_va_91E0_vc	1.0425
255068	2	9120	7.702
255068	2	91E0_va_91E0_vc	1.0425
255068	3	9120	7.702
255068	3	91E0_va_91E0_vc	1.0425
255105	1	9120	7.3429
255105	2	9120	7.3429
255105	3	9120	7.3429
255107	1	9160	2.3859
255107	2	9160	2.3859
255107	3	9160	2.3859
255123	1	9120	0.2329
255123	1	9160	0.5923
255123	1	91E0_va_91E0_vc	0.6006
255123	2	9120	0.2329
255123	2	9160	0.5923
255123	2	91E0_va_91E0_vc	0.6006
255123	3	9120	0.2329
255123	3	9160	0.5923
255123	3	91E0_va_91E0_vc	0.6006
255148	1	9120	12.1302
255148	1	9160	2.3081
255148	2	9120	12.1302
255148	2	9160	2.3081
255148	3	9120	12.1302
255148	3	9160	2.3081
255158	1	9160	0.6721
255158	1	91E0_va_91E0_vc	1.1415
255158	2	9160	0.6721
255158	2	91E0_va_91E0_vc	1.1415
255158	3	9160	0.6721
255158	3	91E0_va_91E0_vc	1.1415
256013	1	9120	0.728
256013	2	9120	0.728
256047	1	9190	11.2656
256047	1	91E0_vm	2.761
256047	2	9190	11.2656
256047	2	91E0_vm	2.761
256047	3	9190	11.2656
256047	3	91E0_vm	2.761
256110	1	9120	11.4637
256110	1	91E0_vn	0.9008
256110	2	9120	11.4637
256110	2	91E0_vn	0.9008
256110	3	9120	11.4637
256110	3	91E0_vn	0.9008
257002	1	91E0_vm	0.7999
257002	2	91E0_vm	0.7999
257002	3	91E0_vm	0.7999
257003	1	9190	1.4842
257003	1	91E0_vo	0.1166
257003	2	9190	1.4842
257003	2	91E0_vo	0.1166
257003	3	9190	1.4842
257003	3	91E0_vo	0.1166
257006	2	9120	0.2681
257007	1	9120	38.2704
257007	1	9160	0.5501
257007	1	9190	12.9721
257007	1	91E0	0.0949
257007	1	91E0_va_91E0_vc	1.7516
257007	1	91E0_vm	6.2882
257007	1	91E0_vn	0.6291
257007	1	91E0_vo	4.9972
257007	2	9120	38.2704
257007	2	9160	0.5501
257007	2	9190	12.9721
257007	2	91E0	0.0949
257007	2	91E0_va_91E0_vc	1.7516
257007	2	91E0_vm	6.2882
257007	2	91E0_vn	0.6291
257007	2	91E0_vo	4.9972
257011	1	9190	7.6106
257011	2	9190	7.6106
257011	3	9190	7.6106
257027	1	91E0_vm	0.4094
257027	2	91E0_vm	0.4094
257027	3	91E0_vm	0.4094
257039	1	9120	0.0649
257039	1	9190	0.2778
257039	1	91E0_vm	0.2753
257039	1	91E0_vo	2.3789
257039	2	9120	0.0649
257039	2	9190	0.2778
257039	2	91E0_vm	0.2753
257039	2	91E0_vo	2.3789
257071	1	9120	4.7177
257071	1	91E0_vm	0.7755
257071	1	91E0_vn	1.2068
257071	1	91E0_vo	0.0845
257071	2	9120	4.7177
257071	2	91E0_vm	0.7755
257071	2	91E0_vn	1.2068
257071	2	91E0_vo	0.0845
257106	1	9120	10.4009
257106	1	9160	3.684
257106	1	91E0_va_91E0_vc	0.9471
257106	1	91E0_vm	0.0596
257106	2	9120	10.4009
257106	2	9160	3.684
257106	2	91E0_va_91E0_vc	0.9471
257106	2	91E0_vm	0.0596
257106	3	9120	10.4009
257106	3	9160	3.684
257106	3	91E0_va_91E0_vc	0.9471
257106	3	91E0_vm	0.0596
258029	1	9120	1.6497
258029	1	91E0_vm	5.4097
258029	1	91E0_vn	0.2954
258029	1	91E0_vo	5.6843
258029	2	9120	1.6497
258029	2	91E0_vm	5.4097
258029	2	91E0_vn	0.2954
258029	2	91E0_vo	5.6843
258040	1	91E0_vo	0.2349
258040	2	91E0_vo	0.2349
258049	1	91E0_vn	1.0849
258049	2	91E0_vn	1.0849
258061	1	9120	13.4766
258061	1	9160	0.0578
258061	1	9190	1.1765
258061	1	91E0_vm	2.8731
258061	1	91E0_vo	0.1662
258061	2	9120	13.4766
258061	2	9160	0.0578
258061	2	9190	1.1765
258061	2	91E0_vm	2.8731
258061	2	91E0_vo	0.1662
258076	1	9120	0.6438
258076	1	9190	4.7016
258076	1	91E0_vm	1.1572
258076	1	91E0_vo	3.0886
258076	2	9120	0.6438
258076	2	9190	4.7016
258076	2	91E0_vm	1.1572
258076	2	91E0_vo	3.0886
261013	1	91E0_vm	5.6908
261013	1	91E0_vo	0.1141
261013	2	91E0_vm	5.6908
261013	2	91E0_vo	0.1141
261021	1	91E0_vm	0.3424
261021	2	91E0_vm	0.3424
261075	1	9190	31.9039
261075	2	9190	31.9039
261108	1	9190	20.0261
261108	2	9190	20.0261
261126	1	9190	13.2369
261126	2	9190	13.2369
261144	1	9120	0.1815
261144	1	9190	0.6216
261144	1	91E0_vo	2.9053
261144	2	9120	0.1815
261144	2	9190	0.6216
261144	2	91E0_vo	2.9053
261154	1	9190	0.147
261154	2	9190	0.147
262049	1	9190	7.3733
262049	2	9190	7.3733
262049	3	9190	7.3733
262079	1	9190	1.9705
262079	2	9190	1.9705
262079	3	9190	1.9705
262083	1	9120	3.9256
262083	1	9160	1.3497
262083	1	9190	3.6555
262083	1	91E0_va_91E0_vc	1.3033
262083	1	91E0_vm	15.7177
262083	1	91E0_vn	0.1456
262083	1	91E0_vo	0.5837
262083	2	9120	3.9256
262083	2	9160	1.3497
262083	2	9190	3.6555
262083	2	91E0_va_91E0_vc	1.3033
262083	2	91E0_vm	15.7177
262083	2	91E0_vn	0.1456
262083	2	91E0_vo	0.5837
262083	3	9120	3.9256
262083	3	9160	1.3497
262083	3	9190	3.6555
262083	3	91E0_va_91E0_vc	1.3033
262083	3	91E0_vm	15.7177
262083	3	91E0_vn	0.1456
262083	3	91E0_vo	0.5837
262095	1	9190	0.9681
262095	2	9190	0.9681
262095	3	9190	0.9681
262104	1	9190	27.6616
262104	2	9190	27.6616
262104	3	9190	27.6616
263017	1	91E0_vm	2.1924
263017	1	91E0_vo	0.4789
263017	2	91E0_vm	2.1924
263017	2	91E0_vo	0.4789
263017	3	91E0_vm	2.1924
263017	3	91E0_vo	0.4789
263020	1	9120	1.7861
263020	1	9190	3.5499
263020	2	9120	1.7861
263020	2	9190	3.5499
263020	3	9120	1.7861
263020	3	9190	3.5499
265063	1	9190	2.5603
265063	2	9190	2.5603
265095	1	9120	1.0467
265095	1	9190	1.2846
265095	2	9120	1.0467
265095	2	9190	1.2846
265130	1	91E0_vm	0.3224
265130	1	91E0_vo	0.4182
265130	2	91E0_vm	0.3224
265130	2	91E0_vo	0.4182
265143	1	9120	0.6814
265143	1	91E0_vo	2.8412
265143	2	9120	0.6814
265143	2	91E0_vo	2.8412
266002	1	9190	23.9148
266002	2	9190	23.9148
266002	3	9190	23.9148
266010	1	9190	1.578
266010	2	9190	1.578
266010	3	9190	1.578
266037	1	9190	1.2252
266037	2	9190	1.2252
266037	3	9190	1.2252
266051	1	9190	7.3963
266051	2	9190	7.3963
266051	3	9190	7.3963
266054	1	9190	2.2915
266054	2	9190	2.2915
266054	3	9190	2.2915
266104	1	9120	20.1886
266104	1	9190	6.6487
266104	1	91E0_vo	0.8729
266104	2	9120	20.1886
266104	2	9190	6.6487
266104	2	91E0_vo	0.8729
266104	3	9120	20.1886
266104	3	9190	6.6487
266104	3	91E0_vo	0.8729
266112	1	9120	20.1886
266112	1	9190	6.6487
266112	1	91E0_vo	0.8729
266112	2	9120	20.1886
266112	2	9190	6.6487
266112	2	91E0_vo	0.8729
266112	3	9120	20.1886
266112	3	9190	6.6487
266112	3	91E0_vo	0.8729
266133	1	9120	2.8947
266133	1	9190	9.1654
266133	1	91E0_vm	0.0832
266133	1	91E0_vo	4.2315
266133	2	9120	2.8947
266133	2	9190	9.1654
266133	2	91E0_vm	0.0832
266133	2	91E0_vo	4.2315
266133	3	9120	2.8947
266133	3	9190	9.1654
266133	3	91E0_vm	0.0832
266133	3	91E0_vo	4.2315
267028	1	91E0_sf	0.8153
267028	2	91E0_sf	0.8153
267028	3	91E0_sf	0.8153
274006	1	9120	23.1702
274006	1	9130	0.7854
274006	2	9120	23.1702
274006	2	9130	0.7854
274116	1	9120	3.9585
274116	1	9130	11.3688
274116	2	9120	3.9585
274116	2	9130	11.3688
282096	1	9120	1.5345
282096	2	9120	1.5345
282096	3	9120	1.5345
282112	1	9120	36.9049
282112	1	9130	1.2727
282112	1	91E0_vn	2.8326
282112	2	9120	36.9049
282112	2	9130	1.2727
282112	2	91E0_vn	2.8326
282112	3	9120	36.9049
282112	3	9130	1.2727
282112	3	91E0_vn	2.8326
282120	1	9120	36.9049
282120	1	9130	1.2727
282120	1	91E0_vn	2.8326
282120	2	9120	36.9049
282120	2	9130	1.2727
282120	2	91E0_vn	2.8326
282120	3	9120	36.9049
282120	3	9130	1.2727
282120	3	91E0_vn	2.8326
282143	1	9120	0.5396
282143	1	9130	14.4324
282143	2	9120	0.5396
282143	2	9130	14.4324
282143	3	9120	0.5396
282143	3	9130	14.4324
282150	1	9120	15.704
282150	1	91E0_vn	1.1435
282150	2	9120	15.704
282150	2	91E0_vn	1.1435
282150	3	9120	15.704
282150	3	91E0_vn	1.1435
282151	1	9120	30.759
282151	1	91E0_vn	2.5585
282151	2	9120	30.759
282151	2	91E0_vn	2.5585
282151	3	9120	30.759
282151	3	91E0_vn	2.5585
285027	1	9130	1.628
285027	1	91E0_va_91E0_vc	0.3165
285027	2	9130	1.628
285027	2	91E0_va_91E0_vc	0.3165
285027	3	9130	1.628
285027	3	91E0_va_91E0_vc	0.3165
285062	1	9120	2.7565
285062	1	9130	59.1306
285062	1	91E0_va_91E0_vc	0.7497
285062	2	9120	2.7565
285062	2	9130	59.1306
285062	2	91E0_va_91E0_vc	0.7497
285062	3	9120	2.7565
285062	3	9130	59.1306
285062	3	91E0_va_91E0_vc	0.7497
286019	1	9120	1.6479
286019	2	9120	1.6479
286019	3	9120	1.6479
286027	1	9120	18.3179
286027	1	9130	3.4669
286027	1	91E0_va_91E0_vc	0.9249
286027	2	9120	18.3179
286027	2	9130	3.4669
286027	2	91E0_va_91E0_vc	0.9249
286027	3	9120	18.3179
286027	3	9130	3.4669
286027	3	91E0_va_91E0_vc	0.9249
293064	1	9120	1.36
293064	1	9130	2.1527
293064	1	91E0_va_91E0_vc	0.1219
293064	2	9120	1.36
293064	2	9130	2.1527
293064	2	91E0_va_91E0_vc	0.1219
293064	3	9120	1.36
293064	3	9130	2.1527
293064	3	91E0_va_91E0_vc	0.1219
293069	1	9120	22.9548
293069	2	9120	22.9548
293069	3	9120	22.9548
293128	1	9130	33.9298
293128	1	91E0_va_91E0_vc	2.9101
293128	2	9130	33.9298
293128	2	91E0_va_91E0_vc	2.9101
293128	3	9130	33.9298
293128	3	91E0_va_91E0_vc	2.9101
296073	1	9130	12.9899
296073	1	91E0_va_91E0_vc	0.2742
296073	2	9130	12.9899
296073	2	91E0_va_91E0_vc	0.2742
296073	3	9130	12.9899
296073	3	91E0_va_91E0_vc	0.2742
296124	1	9130	5.5947
296124	2	9130	5.5947
296124	3	9130	5.5947
297095	1	9120	42.5375
297095	1	9130	141.7187
297095	1	91E0_va_91E0_vc	7.8034
297095	2	9120	42.5375
297095	2	9130	141.7187
297095	2	91E0_va_91E0_vc	7.8034
297095	3	9120	42.5375
297095	3	9130	141.7187
297095	3	91E0_va_91E0_vc	7.8034
297096	1	9120	42.5375
297096	1	9130	141.7187
297096	1	91E0_va_91E0_vc	7.8034
297096	2	9120	42.5375
297096	2	9130	141.7187
297096	2	91E0_va_91E0_vc	7.8034
297096	3	9120	42.5375
297096	3	9130	141.7187
297096	3	91E0_va_91E0_vc	7.8034
297103	1	9120	42.5375
297103	1	9130	141.7187
297103	1	91E0_va_91E0_vc	7.8034
297103	2	9120	42.5375
297103	2	9130	141.7187
297103	2	91E0_va_91E0_vc	7.8034
297103	3	9120	42.5375
297103	3	9130	141.7187
297103	3	91E0_va_91E0_vc	7.8034
297104	1	9120	42.5375
297104	1	9130	141.7187
297104	1	91E0_va_91E0_vc	7.8034
297104	2	9120	42.5375
297104	2	9130	141.7187
297104	2	91E0_va_91E0_vc	7.8034
297104	3	9120	42.5375
297104	3	9130	141.7187
297104	3	91E0_va_91E0_vc	7.8034
298001	1	91E0_vn	0.924
298001	2	91E0_vn	0.924
298001	3	91E0_vn	0.924
298013	1	9130	14.9812
298013	1	91E0_va_91E0_vc	0.119
298053	1	9130	1.4618
298053	2	9130	1.4618
298088	1	9120	14.1284
298088	1	9130	0.511
298088	1	91E0_va_91E0_vc	0.1758
298088	2	9120	14.1284
298088	2	9130	0.511
298088	2	91E0_va_91E0_vc	0.1758
298090	1	9130	0.3103
298090	2	9130	0.3103
298090	3	9130	0.3103
298100	1	9120	24.5612
298100	1	9130	36.5825
298100	1	91E0_va_91E0_vc	1.4446
298100	2	9120	24.5612
298100	2	9130	36.5825
298100	2	91E0_va_91E0_vc	1.4446
298100	3	9120	24.5612
298100	3	9130	36.5825
298100	3	91E0_va_91E0_vc	1.4446
301008	1	9130	1.2522
301008	1	91E0_va_91E0_vc	1.1926
301008	2	9130	1.2522
301008	2	91E0_va_91E0_vc	1.1926
301012	1	91E0_vn	0.5862
301012	2	91E0_vn	0.5862
301014	1	9120	2.6078
301014	1	9130	2.5777
301014	2	9120	2.6078
301014	2	9130	2.5777
301015	1	9130	3.1264
301015	1	91E0_va_91E0_vc	2.7149
301015	2	9130	3.1264
301015	2	91E0_va_91E0_vc	2.7149
301022	1	9120	14.9334
301022	1	9130	7.0144
301022	1	91E0_va_91E0_vc	0.1679
301022	2	9120	14.9334
301022	2	9130	7.0144
301022	2	91E0_va_91E0_vc	0.1679
301029	1	91E0_va_91E0_vc	5.5527
301029	2	91E0_va_91E0_vc	5.5527
301097	1	9130	30.696
301097	1	91E0_va_91E0_vc	12.5919
301097	2	9130	30.696
301097	2	91E0_va_91E0_vc	12.5919
301153	1	9130	5.0692
301153	1	91E0_va_91E0_vc	0.7066
301153	2	9130	5.0692
301153	2	91E0_va_91E0_vc	0.7066
302006	1	9130	1.4692
302006	1	91E0_va_91E0_vc	0.9794
302006	2	9130	1.4692
302006	2	91E0_va_91E0_vc	0.9794
302008	1	9130	26.3089
302008	1	91E0_va_91E0_vc	26.8521
302008	1	91E0_vn	0.4348
302008	2	9130	26.3089
302008	2	91E0_va_91E0_vc	26.8521
302008	2	91E0_vn	0.4348
302116	1	9120	3.3551
302116	1	9130	3.821
302116	1	91E0_va_91E0_vc	0.5074
302116	2	9120	3.3551
302116	2	9130	3.821
302116	2	91E0_va_91E0_vc	0.5074
303012	1	91E0_va_91E0_vc	2.2168
303012	1	91E0_vn	2.8248
303012	2	91E0_va_91E0_vc	2.2168
303012	2	91E0_vn	2.8248
303012	3	91E0_va_91E0_vc	2.2168
303012	3	91E0_vn	2.8248
303039	1	91E0_vn	0.8691
303039	2	91E0_vn	0.8691
303039	3	91E0_vn	0.8691
303045	1	91E0_va_91E0_vc	0.7664
303045	2	91E0_va_91E0_vc	0.7664
303045	3	91E0_va_91E0_vc	0.7664
304015	1	9130	0.2948
304015	1	91E0_va_91E0_vc	12.9377
304015	1	91E0_vn	0.4887
304015	2	9130	0.2948
304015	2	91E0_va_91E0_vc	12.9377
304015	2	91E0_vn	0.4887
304015	3	9130	0.2948
304015	3	91E0_va_91E0_vc	12.9377
304015	3	91E0_vn	0.4887
304023	1	9130	0.6317
304023	1	91E0_va_91E0_vc	5.7407
304023	1	91E0_vm	8.047
304023	1	91E0_vn	4.2567
304023	2	9130	0.6317
304023	2	91E0_va_91E0_vc	5.7407
304023	2	91E0_vm	8.047
304023	2	91E0_vn	4.2567
304023	3	9130	0.6317
304023	3	91E0_va_91E0_vc	5.7407
304023	3	91E0_vm	8.047
304023	3	91E0_vn	4.2567
304044	1	91E0_vn	3.9716
304044	2	91E0_vn	3.9716
304044	3	91E0_vn	3.9716
304051	3	91E0_va_91E0_vc	0.0591
304051	3	91E0_vn	5.9505
304082	1	91E0_va_91E0_vc	0.6971
304082	1	91E0_vn	5.36
304082	2	91E0_va_91E0_vc	0.6971
304082	2	91E0_vn	5.36
304082	3	91E0_va_91E0_vc	0.6971
304082	3	91E0_vn	5.36
304146	1	91E0_vm	0.2913
304146	1	91E0_vn	0.6798
304146	2	91E0_vm	0.2913
304146	2	91E0_vn	0.6798
304146	3	91E0_vm	0.2913
304146	3	91E0_vn	0.6798
305002	1	91E0_va_91E0_vc	3.1845
305002	2	91E0_va_91E0_vc	3.1845
305054	1	9130	2.1609
305054	1	91E0_va_91E0_vc	0.8164
305054	2	9130	2.1609
305054	2	91E0_va_91E0_vc	0.8164
305076	1	9120	5.3417
305076	1	9130	27.1941
305076	1	91E0_va_91E0_vc	4.7297
305076	2	9120	5.3417
305076	2	9130	27.1941
305076	2	91E0_va_91E0_vc	4.7297
305082	1	9120	6.8441
305082	1	9130	10.4701
305082	1	91E0_va_91E0_vc	3.8305
305082	2	9120	6.8441
305082	2	9130	10.4701
305082	2	91E0_va_91E0_vc	3.8305
305086	1	9120	27.3489
305086	1	9130	27.1168
305086	1	91E0_va_91E0_vc	6.5604
305086	2	9120	27.3489
305086	2	9130	27.1168
305086	2	91E0_va_91E0_vc	6.5604
305094	1	9120	27.3489
305094	1	9130	27.1168
305094	1	91E0_va_91E0_vc	6.5604
305094	2	9120	27.3489
305094	2	9130	27.1168
305094	2	91E0_va_91E0_vc	6.5604
305097	1	9120	66.0347
305097	1	9130	53.5956
305097	1	91E0_va_91E0_vc	6.8921
305097	2	9120	66.0347
305097	2	9130	53.5956
305097	2	91E0_va_91E0_vc	6.8921
305098	1	9120	66.0347
305098	1	9130	53.5956
305098	1	91E0_va_91E0_vc	6.8921
305098	2	9120	66.0347
305098	2	9130	53.5956
305098	2	91E0_va_91E0_vc	6.8921
306012	1	9130	0.9025
306012	1	91E0_va_91E0_vc	2.1973
306012	2	9130	0.9025
306012	2	91E0_va_91E0_vc	2.1973
306081	1	9120	23.3238
306081	1	9130	12.4503
306081	1	91E0_va_91E0_vc	9.4814
306081	2	9120	23.3238
306081	2	9130	12.4503
306081	2	91E0_va_91E0_vc	9.4814
306098	1	9130	22.1781
306098	1	91E0_va_91E0_vc	4.6182
306098	2	9130	22.1781
306098	2	91E0_va_91E0_vc	4.6182
307014	1	91E0_va_91E0_vc	0.225
307014	1	91E0_vm	1.1264
307014	1	91E0_vn	1.4381
307014	2	91E0_va_91E0_vc	0.225
307014	2	91E0_vm	1.1264
307014	2	91E0_vn	1.4381
307014	3	91E0_va_91E0_vc	0.225
307014	3	91E0_vm	1.1264
307014	3	91E0_vn	1.4381
307038	1	91E0_vn	0.9609
307038	2	91E0_vn	0.9609
307038	3	91E0_vn	0.9609
307058	1	91E0_vn	3.5917
307058	2	91E0_vn	3.5917
307058	3	91E0_vn	3.5917
307076	1	91E0_va_91E0_vc	4.3476
307076	2	91E0_va_91E0_vc	4.3476
307076	3	91E0_va_91E0_vc	4.3476
307085	1	9120	30.004
307085	1	9130	87.4923
307085	1	91E0_va_91E0_vc	20.5447
307085	2	9120	30.004
307085	2	9130	87.4923
307085	2	91E0_va_91E0_vc	20.5447
307085	3	9120	30.004
307085	3	9130	87.4923
307085	3	91E0_va_91E0_vc	20.5447
307086	1	9120	30.004
307086	1	9130	87.4923
307086	1	91E0_va_91E0_vc	20.5447
307086	2	9120	30.004
307086	2	9130	87.4923
307086	2	91E0_va_91E0_vc	20.5447
307086	3	9120	30.004
307086	3	9130	87.4923
307086	3	91E0_va_91E0_vc	20.5447
307101	1	9120	30.004
307101	1	9130	87.4923
307101	1	91E0_va_91E0_vc	20.5447
307101	2	9120	30.004
307101	2	9130	87.4923
307101	2	91E0_va_91E0_vc	20.5447
307101	3	9120	30.004
307101	3	9130	87.4923
307101	3	91E0_va_91E0_vc	20.5447
307110	1	9120	1.26
307110	1	9130	9.562
307110	1	91E0_va_91E0_vc	5.5748
307110	2	9120	1.26
307110	2	9130	9.562
307110	2	91E0_va_91E0_vc	5.5748
307110	3	9120	1.26
307110	3	9130	9.562
307110	3	91E0_va_91E0_vc	5.5748
307113	1	9120	0.1041
307113	1	9130	21.7973
307113	1	91E0_va_91E0_vc	0.8556
307113	2	9120	0.1041
307113	2	9130	21.7973
307113	2	91E0_va_91E0_vc	0.8556
307113	3	9120	0.1041
307113	3	9130	21.7973
307113	3	91E0_va_91E0_vc	0.8556
307122	1	9120	10.4751
307122	1	9130	2.6618
307122	2	9120	10.4751
307122	2	9130	2.6618
307122	3	9120	10.4751
307122	3	9130	2.6618
307126	1	91E0_va_91E0_vc	1.1685
307126	1	91E0_vn	1.0977
307126	2	91E0_va_91E0_vc	1.1685
307126	2	91E0_vn	1.0977
307126	3	91E0_va_91E0_vc	1.1685
307126	3	91E0_vn	1.0977
308014	1	9120	21.2836
308014	1	9130	37.8001
308014	1	91E0_va_91E0_vc	11.901
308014	2	9120	21.2836
308014	2	9130	37.8001
308014	2	91E0_va_91E0_vc	11.901
308014	3	9120	21.2836
308014	3	9130	37.8001
308014	3	91E0_va_91E0_vc	11.901
308015	1	9120	21.2836
308015	1	9130	37.8001
308015	1	91E0_va_91E0_vc	11.901
308015	2	9120	21.2836
308015	2	9130	37.8001
308015	2	91E0_va_91E0_vc	11.901
308015	3	9120	21.2836
308015	3	9130	37.8001
308015	3	91E0_va_91E0_vc	11.901
308023	1	9120	21.2836
308023	1	9130	37.8001
308023	1	91E0_va_91E0_vc	11.901
308023	2	9120	21.2836
308023	2	9130	37.8001
308023	2	91E0_va_91E0_vc	11.901
308023	3	9120	21.2836
308023	3	9130	37.8001
308023	3	91E0_va_91E0_vc	11.901
308069	1	9120	8.15
308069	1	9130	17.1097
308069	1	91E0_va_91E0_vc	9.4723
308069	1	91E0_vn	0.6556
308069	2	9120	8.15
308069	2	9130	17.1097
308069	2	91E0_va_91E0_vc	9.4723
308069	2	91E0_vn	0.6556
308069	3	9120	8.15
308069	3	9130	17.1097
308069	3	91E0_va_91E0_vc	9.4723
308069	3	91E0_vn	0.6556
308077	1	9120	8.15
308077	1	9130	17.1097
308077	1	91E0_va_91E0_vc	9.4723
308077	1	91E0_vn	0.6556
308077	2	9120	8.15
308077	2	9130	17.1097
308077	2	91E0_va_91E0_vc	9.4723
308077	2	91E0_vn	0.6556
308077	3	9120	8.15
308077	3	9130	17.1097
308077	3	91E0_va_91E0_vc	9.4723
308077	3	91E0_vn	0.6556
308093	1	9120	8.15
308093	1	9130	17.1097
308093	1	91E0_va_91E0_vc	9.4723
308093	1	91E0_vn	0.6556
308093	2	9120	8.15
308093	2	9130	17.1097
308093	2	91E0_va_91E0_vc	9.4723
308093	2	91E0_vn	0.6556
308093	3	9120	8.15
308093	3	9130	17.1097
308093	3	91E0_va_91E0_vc	9.4723
308093	3	91E0_vn	0.6556
308110	1	91E0_va_91E0_vc	0.7149
308110	2	91E0_va_91E0_vc	0.7149
308110	3	91E0_va_91E0_vc	0.7149
311007	1	9120	4.3747
311007	1	9130	6.246
311007	1	91E0_va_91E0_vc	1.5941
311007	1	91E0_vn	2.1176
311007	2	9120	4.3747
311007	2	9130	6.246
311007	2	91E0_va_91E0_vc	1.5941
311007	2	91E0_vn	2.1176
311027	1	91E0_va_91E0_vc	3.8405
311027	2	91E0_va_91E0_vc	3.8405
311027	3	91E0_va_91E0_vc	3.8405
311032	1	9130	2.7515
311032	2	9130	2.7515
311038	1	9120	6.3739
311038	1	9130	9.3058
311038	2	9120	6.3739
311038	2	9130	9.3058
311049	1	91E0_vn	5.8734
311049	2	91E0_vn	5.8734
311049	3	91E0_vn	5.8734
311074	1	9120	43.5894
311074	1	9130	8.5433
311074	1	91E0_va_91E0_vc	16.84
311074	2	9120	43.5894
311074	2	9130	8.5433
311074	2	91E0_va_91E0_vc	16.84
311074	3	9120	43.5894
311074	3	9130	8.5433
311074	3	91E0_va_91E0_vc	16.84
311083	1	9130	2.5228
311083	2	9130	2.5228
311083	3	9130	2.5228
311133	1	91E0_va_91E0_vc	1.2848
311133	2	91E0_va_91E0_vc	1.2848
312033	1	91E0_va_91E0_vc	7.7766
312033	2	91E0_va_91E0_vc	7.7766
312042	1	91E0_va_91E0_vc	0.6248
312042	2	91E0_va_91E0_vc	0.6248
312081	1	91E0_va_91E0_vc	0.6992
312081	1	91E0_vn	0.2997
312081	2	91E0_va_91E0_vc	0.6992
312081	2	91E0_vn	0.2997
312102	1	9120	0.7391
312102	1	9130	1.4781
312102	1	91E0_va_91E0_vc	0.7391
312102	2	9120	0.7391
312102	2	9130	1.4781
312102	2	91E0_va_91E0_vc	0.7391
312107	1	9130	4.8677
312107	1	91E0_va_91E0_vc	2.9947
312107	2	9130	4.8677
312107	2	91E0_va_91E0_vc	2.9947
312108	1	9130	4.1128
312108	1	91E0_va_91E0_vc	8.7195
312108	1	91E0_vm	1.1518
312108	1	91E0_vn	0.4459
312108	2	9130	4.1128
312108	2	91E0_va_91E0_vc	8.7195
312108	2	91E0_vm	1.1518
312108	2	91E0_vn	0.4459
312124	1	9130	4.1027
312124	2	9130	4.1027
312140	1	9120	2.8624
312140	1	9130	1.4312
312140	2	9120	2.8624
312140	2	9130	1.4312
314072	1	9120	5.1513
314072	1	9160	0.0827
314072	2	9120	5.1513
314072	2	9160	0.0827
314072	3	9120	5.1513
314072	3	9160	0.0827
314079	1	9120	58.1701
314079	1	9130	11.9303
314079	1	9160	38.379
314079	2	9120	58.1701
314079	2	9130	11.9303
314079	2	9160	38.379
314079	3	9120	58.1701
314079	3	9130	11.9303
314079	3	9160	38.379
314080	1	9120	58.1701
314080	1	9130	11.9303
314080	1	9160	38.379
314080	2	9120	58.1701
314080	2	9130	11.9303
314080	2	9160	38.379
314080	3	9120	58.1701
314080	3	9130	11.9303
314080	3	9160	38.379
314092	1	9120	2.5634
314092	2	9120	2.5634
314092	3	9120	2.5634
314120	1	9120	9.333
314120	1	9130	24.7472
314120	1	9160	13.1523
314120	2	9120	9.333
314120	2	9130	24.7472
314120	2	9160	13.1523
314120	3	9120	9.333
314120	3	9130	24.7472
314120	3	9160	13.1523
314150	1	9120	3.6229
314150	1	9160	7.618
314150	2	9120	3.6229
314150	2	9160	7.618
314150	3	9120	3.6229
314150	3	9160	7.618
314151	1	9120	14.3452
314151	1	9130	2.3802
314151	2	9120	14.3452
314151	2	9130	2.3802
314151	3	9120	14.3452
314151	3	9130	2.3802
314152	1	9120	793.8667
314152	1	9130	10.5704
314152	1	9160	36.1547
314152	1	91E0	1.7605
